,Timestamp,Rainfall (mm),station_number,station_name,station_no,latitude,longitude
131,2021-01-01,0.0,234319,Strathy Bridge,234319,58.55872143,-4.002604762
132,2021-02-01,0.0,234319,Strathy Bridge,234319,58.55872143,-4.002604762
133,2021-03-01,0.0,234319,Strathy Bridge,234319,58.55872143,-4.002604762
134,2021-04-01,0.0,234319,Strathy Bridge,234319,58.55872143,-4.002604762
135,2021-05-01,45.0,234319,Strathy Bridge,234319,58.55872143,-4.002604762
136,2021-06-01,20.8,234319,Strathy Bridge,234319,58.55872143,-4.002604762
137,2021-07-01,35.6,234319,Strathy Bridge,234319,58.55872143,-4.002604762
138,2021-08-01,36.2,234319,Strathy Bridge,234319,58.55872143,-4.002604762
139,2021-09-01,103.0,234319,Strathy Bridge,234319,58.55872143,-4.002604762
140,2021-10-01,137.6,234319,Strathy Bridge,234319,58.55872143,-4.002604762
141,2021-11-01,0.0,234319,Strathy Bridge,234319,58.55872143,-4.002604762
142,2021-12-01,0.0,234319,Strathy Bridge,234319,58.55872143,-4.002604762
143,2022-01-01,0.0,234319,Strathy Bridge,234319,58.55872143,-4.002604762
144,2022-02-01,0.0,234319,Strathy Bridge,234319,58.55872143,-4.002604762
0,2010-02-01,92.0,15172,Strathyre,15172,56.32054504,-4.328975608
1,2010-03-01,142.4,15172,Strathyre,15172,56.32054504,-4.328975608
2,2010-04-01,160.0,15172,Strathyre,15172,56.32054504,-4.328975608
3,2010-05-01,32.2,15172,Strathyre,15172,56.32054504,-4.328975608
4,2010-06-01,60.6,15172,Strathyre,15172,56.32054504,-4.328975608
5,2010-07-01,202.8,15172,Strathyre,15172,56.32054504,-4.328975608
6,2010-08-01,99.0,15172,Strathyre,15172,56.32054504,-4.328975608
7,2010-09-01,211.8,15172,Strathyre,15172,56.32054504,-4.328975608
8,2010-10-01,265.8,15172,Strathyre,15172,56.32054504,-4.328975608
9,2010-11-01,242.0,15172,Strathyre,15172,56.32054504,-4.328975608
10,2010-12-01,76.4,15172,Strathyre,15172,56.32054504,-4.328975608
11,2011-01-01,176.0,15172,Strathyre,15172,56.32054504,-4.328975608
12,2011-02-01,305.2,15172,Strathyre,15172,56.32054504,-4.328975608
13,2011-03-01,150.4,15172,Strathyre,15172,56.32054504,-4.328975608
14,2011-04-01,111.8,15172,Strathyre,15172,56.32054504,-4.328975608
15,2011-05-01,291.8,15172,Strathyre,15172,56.32054504,-4.328975608
16,2011-06-01,56.2,15172,Strathyre,15172,56.32054504,-4.328975608
17,2011-07-01,111.6,15172,Strathyre,15172,56.32054504,-4.328975608
18,2011-08-01,173.0,15172,Strathyre,15172,56.32054504,-4.328975608
19,2011-09-01,308.6,15172,Strathyre,15172,56.32054504,-4.328975608
20,2011-10-01,261.6,15172,Strathyre,15172,56.32054504,-4.328975608
21,2011-11-01,375.0,15172,Strathyre,15172,56.32054504,-4.328975608
22,2011-12-01,307.8,15172,Strathyre,15172,56.32054504,-4.328975608
23,2012-01-01,61.2,15172,Strathyre,15172,56.32054504,-4.328975608
24,2012-02-01,109.8,15172,Strathyre,15172,56.32054504,-4.328975608
25,2012-03-01,91.4,15172,Strathyre,15172,56.32054504,-4.328975608
26,2012-04-01,128.8,15172,Strathyre,15172,56.32054504,-4.328975608
27,2012-05-01,101.2,15172,Strathyre,15172,56.32054504,-4.328975608
28,2012-06-01,161.8,15172,Strathyre,15172,56.32054504,-4.328975608
29,2012-07-01,187.6,15172,Strathyre,15172,56.32054504,-4.328975608
30,2012-08-01,256.6,15172,Strathyre,15172,56.32054504,-4.328975608
31,2012-09-01,128.8,15172,Strathyre,15172,56.32054504,-4.328975608
32,2012-10-01,184.0,15172,Strathyre,15172,56.32054504,-4.328975608
33,2012-11-01,249.6,15172,Strathyre,15172,56.32054504,-4.328975608
34,2012-12-01,351.0,15172,Strathyre,15172,56.32054504,-4.328975608
35,2013-01-01,144.2,15172,Strathyre,15172,56.32054504,-4.328975608
36,2013-02-01,86.0,15172,Strathyre,15172,56.32054504,-4.328975608
37,2013-03-01,42.8,15172,Strathyre,15172,56.32054504,-4.328975608
38,2013-04-01,202.6,15172,Strathyre,15172,56.32054504,-4.328975608
39,2013-05-01,150.4,15172,Strathyre,15172,56.32054504,-4.328975608
40,2013-06-01,55.4,15172,Strathyre,15172,56.32054504,-4.328975608
41,2013-07-01,123.6,15172,Strathyre,15172,56.32054504,-4.328975608
42,2013-08-01,85.0,15172,Strathyre,15172,56.32054504,-4.328975608
43,2013-09-01,100.4,15172,Strathyre,15172,56.32054504,-4.328975608
44,2013-10-01,320.8,15172,Strathyre,15172,56.32054504,-4.328975608
45,2013-11-01,138.8,15172,Strathyre,15172,56.32054504,-4.328975608
46,2013-12-01,522.4,15172,Strathyre,15172,56.32054504,-4.328975608
47,2014-01-01,449.6,15172,Strathyre,15172,56.32054504,-4.328975608
48,2014-02-01,435.2,15172,Strathyre,15172,56.32054504,-4.328975608
49,2014-03-01,212.4,15172,Strathyre,15172,56.32054504,-4.328975608
50,2014-04-01,122.8,15172,Strathyre,15172,56.32054504,-4.328975608
51,2014-05-01,94.6,15172,Strathyre,15172,56.32054504,-4.328975608
52,2014-06-01,94.2,15172,Strathyre,15172,56.32054504,-4.328975608
53,2014-07-01,91.8,15172,Strathyre,15172,56.32054504,-4.328975608
54,2014-08-01,40.4,15172,Strathyre,15172,56.32054504,-4.328975608
55,2014-09-01,37.4,15172,Strathyre,15172,56.32054504,-4.328975608
56,2014-10-01,378.2,15172,Strathyre,15172,56.32054504,-4.328975608
57,2014-11-01,247.8,15172,Strathyre,15172,56.32054504,-4.328975608
58,2014-12-01,247.6,15172,Strathyre,15172,56.32054504,-4.328975608
59,2015-01-01,332.4,15172,Strathyre,15172,56.32054504,-4.328975608
60,2015-02-01,159.0,15172,Strathyre,15172,56.32054504,-4.328975608
61,2015-03-01,239.0,15172,Strathyre,15172,56.32054504,-4.328975608
62,2015-04-01,72.4,15172,Strathyre,15172,56.32054504,-4.328975608
63,2015-05-01,205.6,15172,Strathyre,15172,56.32054504,-4.328975608
64,2015-06-01,141.2,15172,Strathyre,15172,56.32054504,-4.328975608
65,2015-07-01,205.8,15172,Strathyre,15172,56.32054504,-4.328975608
66,2015-08-01,193.6,15172,Strathyre,15172,56.32054504,-4.328975608
67,2015-09-01,46.8,15172,Strathyre,15172,56.32054504,-4.328975608
68,2015-10-01,150.0,15172,Strathyre,15172,56.32054504,-4.328975608
69,2015-11-01,343.8,15172,Strathyre,15172,56.32054504,-4.328975608
70,2015-12-01,591.2,15172,Strathyre,15172,56.32054504,-4.328975608
71,2016-01-01,368.4,15172,Strathyre,15172,56.32054504,-4.328975608
72,2016-02-01,205.0,15172,Strathyre,15172,56.32054504,-4.328975608
73,2016-03-01,119.8,15172,Strathyre,15172,56.32054504,-4.328975608
74,2016-04-01,120.4,15172,Strathyre,15172,56.32054504,-4.328975608
75,2016-05-01,98.4,15172,Strathyre,15172,56.32054504,-4.328975608
76,2016-06-01,79.2,15172,Strathyre,15172,56.32054504,-4.328975608
77,2016-07-01,114.4,15172,Strathyre,15172,56.32054504,-4.328975608
78,2016-08-01,99.4,15172,Strathyre,15172,56.32054504,-4.328975608
79,2016-09-01,254.0,15172,Strathyre,15172,56.32054504,-4.328975608
80,2016-10-01,62.6,15172,Strathyre,15172,56.32054504,-4.328975608
81,2016-11-01,83.4,15172,Strathyre,15172,56.32054504,-4.328975608
82,2016-12-01,184.2,15172,Strathyre,15172,56.32054504,-4.328975608
83,2017-01-01,75.8,15172,Strathyre,15172,56.32054504,-4.328975608
84,2017-02-01,238.6,15172,Strathyre,15172,56.32054504,-4.328975608
85,2017-03-01,145.6,15172,Strathyre,15172,56.32054504,-4.328975608
86,2017-04-01,19.0,15172,Strathyre,15172,56.32054504,-4.328975608
87,2017-05-01,71.4,15172,Strathyre,15172,56.32054504,-4.328975608
88,2017-06-01,177.2,15172,Strathyre,15172,56.32054504,-4.328975608
89,2017-07-01,109.4,15172,Strathyre,15172,56.32054504,-4.328975608
90,2017-08-01,182.8,15172,Strathyre,15172,56.32054504,-4.328975608
91,2017-09-01,176.8,15172,Strathyre,15172,56.32054504,-4.328975608
92,2017-10-01,209.0,15172,Strathyre,15172,56.32054504,-4.328975608
93,2017-11-01,110.4,15172,Strathyre,15172,56.32054504,-4.328975608
94,2017-12-01,142.4,15172,Strathyre,15172,56.32054504,-4.328975608
95,2018-01-01,230.2,15172,Strathyre,15172,56.32054504,-4.328975608
96,2018-02-01,94.2,15172,Strathyre,15172,56.32054504,-4.328975608
97,2018-03-01,122.2,15172,Strathyre,15172,56.32054504,-4.328975608
98,2018-04-01,135.8,15172,Strathyre,15172,56.32054504,-4.328975608
99,2018-05-01,73.2,15172,Strathyre,15172,56.32054504,-4.328975608
100,2018-06-01,131.8,15172,Strathyre,15172,56.32054504,-4.328975608
101,2018-07-01,77.4,15172,Strathyre,15172,56.32054504,-4.328975608
102,2018-08-01,79.4,15172,Strathyre,15172,56.32054504,-4.328975608
103,2018-09-01,170.8,15172,Strathyre,15172,56.32054504,-4.328975608
104,2018-10-01,177.8,15172,Strathyre,15172,56.32054504,-4.328975608
105,2018-11-01,334.8,15172,Strathyre,15172,56.32054504,-4.328975608
106,2018-12-01,144.8,15172,Strathyre,15172,56.32054504,-4.328975608
107,2019-01-01,28.4,15172,Strathyre,15172,56.32054504,-4.328975608
108,2019-02-01,133.4,15172,Strathyre,15172,56.32054504,-4.328975608
109,2019-03-01,223.8,15172,Strathyre,15172,56.32054504,-4.328975608
110,2019-04-01,24.8,15172,Strathyre,15172,56.32054504,-4.328975608
111,2019-05-01,91.4,15172,Strathyre,15172,56.32054504,-4.328975608
112,2019-06-01,127.8,15172,Strathyre,15172,56.32054504,-4.328975608
113,2019-07-01,125.0,15172,Strathyre,15172,56.32054504,-4.328975608
114,2019-08-01,246.8,15172,Strathyre,15172,56.32054504,-4.328975608
115,2019-09-01,151.0,15172,Strathyre,15172,56.32054504,-4.328975608
116,2019-10-01,232.4,15172,Strathyre,15172,56.32054504,-4.328975608
117,2019-11-01,113.4,15172,Strathyre,15172,56.32054504,-4.328975608
118,2019-12-01,331.2,15172,Strathyre,15172,56.32054504,-4.328975608
119,2020-01-01,327.8,15172,Strathyre,15172,56.32054504,-4.328975608
120,2020-02-01,474.0,15172,Strathyre,15172,56.32054504,-4.328975608
121,2020-03-01,176.8,15172,Strathyre,15172,56.32054504,-4.328975608
122,2020-04-01,46.4,15172,Strathyre,15172,56.32054504,-4.328975608
123,2020-05-01,103.0,15172,Strathyre,15172,56.32054504,-4.328975608
124,2020-06-01,162.6,15172,Strathyre,15172,56.32054504,-4.328975608
125,2020-07-01,140.2,15172,Strathyre,15172,56.32054504,-4.328975608
126,2020-08-01,203.0,15172,Strathyre,15172,56.32054504,-4.328975608
127,2020-09-01,157.4,15172,Strathyre,15172,56.32054504,-4.328975608
128,2020-10-01,330.0,15172,Strathyre,15172,56.32054504,-4.328975608
129,2020-11-01,287.0,15172,Strathyre,15172,56.32054504,-4.328975608
130,2020-12-01,297.2,15172,Strathyre,15172,56.32054504,-4.328975608
131,2021-01-01,104.9,15172,Strathyre,15172,56.32054504,-4.328975608
132,2021-02-01,215.6,15172,Strathyre,15172,56.32054504,-4.328975608
133,2021-03-01,226.4,15172,Strathyre,15172,56.32054504,-4.328975608
134,2021-04-01,26.4,15172,Strathyre,15172,56.32054504,-4.328975608
135,2021-05-01,140.6,15172,Strathyre,15172,56.32054504,-4.328975608
136,2021-06-01,69.2,15172,Strathyre,15172,56.32054504,-4.328975608
137,2021-07-01,63.2,15172,Strathyre,15172,56.32054504,-4.328975608
138,2021-08-01,113.8,15172,Strathyre,15172,56.32054504,-4.328975608
139,2021-09-01,105.6,15172,Strathyre,15172,56.32054504,-4.328975608
140,2021-10-01,305.0,15172,Strathyre,15172,56.32054504,-4.328975608
141,2021-11-01,110.4,15172,Strathyre,15172,56.32054504,-4.328975608
142,2021-12-01,157.0,15172,Strathyre,15172,56.32054504,-4.328975608
143,2022-01-01,127.2,15172,Strathyre,15172,56.32054504,-4.328975608
144,2022-02-01,72.4,15172,Strathyre,15172,56.32054504,-4.328975608
0,2010-02-01,0.0,361047,Strowan,361047,56.36918493,-3.92115763
1,2010-03-01,0.0,361047,Strowan,361047,56.36918493,-3.92115763
2,2010-04-01,29.4,361047,Strowan,361047,56.36918493,-3.92115763
3,2010-05-01,31.4,361047,Strowan,361047,56.36918493,-3.92115763
4,2010-06-01,32.6,361047,Strowan,361047,56.36918493,-3.92115763
5,2010-07-01,6.2,361047,Strowan,361047,56.36918493,-3.92115763
6,2010-08-01,100.6,361047,Strowan,361047,56.36918493,-3.92115763
7,2010-09-01,125.4,361047,Strowan,361047,56.36918493,-3.92115763
8,2010-10-01,150.4,361047,Strowan,361047,56.36918493,-3.92115763
9,2010-11-01,128.2,361047,Strowan,361047,56.36918493,-3.92115763
10,2010-12-01,66.0,361047,Strowan,361047,56.36918493,-3.92115763
11,2011-01-01,82.8,361047,Strowan,361047,56.36918493,-3.92115763
12,2011-02-01,178.2,361047,Strowan,361047,56.36918493,-3.92115763
13,2011-03-01,118.2,361047,Strowan,361047,56.36918493,-3.92115763
14,2011-04-01,38.4,361047,Strowan,361047,56.36918493,-3.92115763
15,2011-05-01,147.8,361047,Strowan,361047,56.36918493,-3.92115763
16,2011-06-01,97.2,361047,Strowan,361047,56.36918493,-3.92115763
17,2011-07-01,43.4,361047,Strowan,361047,56.36918493,-3.92115763
18,2011-08-01,137.4,361047,Strowan,361047,56.36918493,-3.92115763
19,2011-09-01,186.0,361047,Strowan,361047,56.36918493,-3.92115763
20,2011-10-01,140.0,361047,Strowan,361047,56.36918493,-3.92115763
21,2011-11-01,40.6,361047,Strowan,361047,56.36918493,-3.92115763
22,2011-12-01,63.4,361047,Strowan,361047,56.36918493,-3.92115763
23,2012-01-01,122.8,361047,Strowan,361047,56.36918493,-3.92115763
24,2012-02-01,31.2,361047,Strowan,361047,56.36918493,-3.92115763
25,2012-03-01,37.4,361047,Strowan,361047,56.36918493,-3.92115763
26,2012-04-01,119.4,361047,Strowan,361047,56.36918493,-3.92115763
27,2012-05-01,84.0,361047,Strowan,361047,56.36918493,-3.92115763
28,2012-06-01,125.0,361047,Strowan,361047,56.36918493,-3.92115763
29,2012-07-01,151.2,361047,Strowan,361047,56.36918493,-3.92115763
30,2012-08-01,212.6,361047,Strowan,361047,56.36918493,-3.92115763
31,2012-09-01,47.8,361047,Strowan,361047,56.36918493,-3.92115763
32,2012-10-01,129.2,361047,Strowan,361047,56.36918493,-3.92115763
33,2012-11-01,105.8,361047,Strowan,361047,56.36918493,-3.92115763
34,2012-12-01,218.2,361047,Strowan,361047,56.36918493,-3.92115763
35,2013-01-01,115.8,361047,Strowan,361047,56.36918493,-3.92115763
36,2013-02-01,40.0,361047,Strowan,361047,56.36918493,-3.92115763
37,2013-03-01,41.6,361047,Strowan,361047,56.36918493,-3.92115763
38,2013-04-01,115.8,361047,Strowan,361047,56.36918493,-3.92115763
39,2013-05-01,54.6,361047,Strowan,361047,56.36918493,-3.92115763
40,2013-06-01,9.8,361047,Strowan,361047,56.36918493,-3.92115763
41,2013-07-01,52.6,361047,Strowan,361047,56.36918493,-3.92115763
42,2013-08-01,44.4,361047,Strowan,361047,56.36918493,-3.92115763
43,2013-09-01,60.2,361047,Strowan,361047,56.36918493,-3.92115763
44,2013-10-01,264.0,361047,Strowan,361047,56.36918493,-3.92115763
45,2013-11-01,50.0,361047,Strowan,361047,56.36918493,-3.92115763
46,2013-12-01,302.0,361047,Strowan,361047,56.36918493,-3.92115763
47,2014-01-01,258.4,361047,Strowan,361047,56.36918493,-3.92115763
48,2014-02-01,233.6,361047,Strowan,361047,56.36918493,-3.92115763
49,2014-03-01,113.2,361047,Strowan,361047,56.36918493,-3.92115763
50,2014-04-01,110.6,361047,Strowan,361047,56.36918493,-3.92115763
51,2014-05-01,61.8,361047,Strowan,361047,56.36918493,-3.92115763
52,2014-06-01,80.6,361047,Strowan,361047,56.36918493,-3.92115763
53,2014-07-01,48.6,361047,Strowan,361047,56.36918493,-3.92115763
54,2014-08-01,108.2,361047,Strowan,361047,56.36918493,-3.92115763
55,2014-09-01,15.4,361047,Strowan,361047,56.36918493,-3.92115763
56,2014-10-01,172.4,361047,Strowan,361047,56.36918493,-3.92115763
57,2014-11-01,175.0,361047,Strowan,361047,56.36918493,-3.92115763
58,2014-12-01,109.6,361047,Strowan,361047,56.36918493,-3.92115763
59,2015-01-01,191.4,361047,Strowan,361047,56.36918493,-3.92115763
60,2015-02-01,94.2,361047,Strowan,361047,56.36918493,-3.92115763
61,2015-03-01,157.8,361047,Strowan,361047,56.36918493,-3.92115763
62,2015-04-01,43.2,361047,Strowan,361047,56.36918493,-3.92115763
63,2015-05-01,81.8,361047,Strowan,361047,56.36918493,-3.92115763
64,2015-06-01,62.8,361047,Strowan,361047,56.36918493,-3.92115763
65,2015-07-01,181.8,361047,Strowan,361047,56.36918493,-3.92115763
66,2015-08-01,96.2,361047,Strowan,361047,56.36918493,-3.92115763
67,2015-09-01,26.8,361047,Strowan,361047,56.36918493,-3.92115763
68,2015-10-01,106.0,361047,Strowan,361047,56.36918493,-3.92115763
69,2015-11-01,205.6,361047,Strowan,361047,56.36918493,-3.92115763
70,2015-12-01,362.8,361047,Strowan,361047,56.36918493,-3.92115763
71,2016-01-01,266.0,361047,Strowan,361047,56.36918493,-3.92115763
72,2016-02-01,107.2,361047,Strowan,361047,56.36918493,-3.92115763
73,2016-03-01,42.2,361047,Strowan,361047,56.36918493,-3.92115763
74,2016-04-01,64.4,361047,Strowan,361047,56.36918493,-3.92115763
75,2016-05-01,66.0,361047,Strowan,361047,56.36918493,-3.92115763
76,2016-06-01,49.4,361047,Strowan,361047,56.36918493,-3.92115763
77,2016-07-01,65.2,361047,Strowan,361047,56.36918493,-3.92115763
78,2016-08-01,59.0,361047,Strowan,361047,56.36918493,-3.92115763
79,2016-09-01,128.2,361047,Strowan,361047,56.36918493,-3.92115763
80,2016-10-01,44.2,361047,Strowan,361047,56.36918493,-3.92115763
81,2016-11-01,30.4,361047,Strowan,361047,56.36918493,-3.92115763
82,2016-12-01,84.6,361047,Strowan,361047,56.36918493,-3.92115763
83,2017-01-01,40.6,361047,Strowan,361047,56.36918493,-3.92115763
84,2017-02-01,111.8,361047,Strowan,361047,56.36918493,-3.92115763
85,2017-03-01,90.0,361047,Strowan,361047,56.36918493,-3.92115763
86,2017-04-01,7.2,361047,Strowan,361047,56.36918493,-3.92115763
87,2017-05-01,54.6,361047,Strowan,361047,56.36918493,-3.92115763
88,2017-06-01,119.6,361047,Strowan,361047,56.36918493,-3.92115763
89,2017-07-01,76.6,361047,Strowan,361047,56.36918493,-3.92115763
90,2017-08-01,100.0,361047,Strowan,361047,56.36918493,-3.92115763
91,2017-09-01,103.0,361047,Strowan,361047,56.36918493,-3.92115763
92,2017-10-01,72.0,361047,Strowan,361047,56.36918493,-3.92115763
93,2017-11-01,55.0,361047,Strowan,361047,56.36918493,-3.92115763
94,2017-12-01,56.8,361047,Strowan,361047,56.36918493,-3.92115763
95,2018-01-01,154.8,361047,Strowan,361047,56.36918493,-3.92115763
96,2018-02-01,44.6,361047,Strowan,361047,56.36918493,-3.92115763
97,2018-03-01,85.8,361047,Strowan,361047,56.36918493,-3.92115763
98,2018-04-01,67.6,361047,Strowan,361047,56.36918493,-3.92115763
99,2018-05-01,25.6,361047,Strowan,361047,56.36918493,-3.92115763
100,2018-06-01,52.4,361047,Strowan,361047,56.36918493,-3.92115763
101,2018-07-01,40.4,361047,Strowan,361047,56.36918493,-3.92115763
102,2018-08-01,67.2,361047,Strowan,361047,56.36918493,-3.92115763
103,2018-09-01,77.4,361047,Strowan,361047,56.36918493,-3.92115763
104,2018-10-01,87.6,361047,Strowan,361047,56.36918493,-3.92115763
105,2018-11-01,206.8,361047,Strowan,361047,56.36918493,-3.92115763
106,2018-12-01,105.6,361047,Strowan,361047,56.36918493,-3.92115763
107,2019-01-01,18.0,361047,Strowan,361047,56.36918493,-3.92115763
108,2019-02-01,93.8,361047,Strowan,361047,56.36918493,-3.92115763
109,2019-03-01,139.2,361047,Strowan,361047,56.36918493,-3.92115763
110,2019-04-01,49.8,361047,Strowan,361047,56.36918493,-3.92115763
111,2019-05-01,100.8,361047,Strowan,361047,56.36918493,-3.92115763
112,2019-06-01,82.8,361047,Strowan,361047,56.36918493,-3.92115763
113,2019-07-01,75.0,361047,Strowan,361047,56.36918493,-3.92115763
114,2019-08-01,180.2,361047,Strowan,361047,56.36918493,-3.92115763
115,2019-09-01,100.8,361047,Strowan,361047,56.36918493,-3.92115763
116,2019-10-01,115.6,361047,Strowan,361047,56.36918493,-3.92115763
117,2019-11-01,106.2,361047,Strowan,361047,56.36918493,-3.92115763
118,2019-12-01,169.2,361047,Strowan,361047,56.36918493,-3.92115763
119,2020-01-01,162.4,361047,Strowan,361047,56.36918493,-3.92115763
120,2020-02-01,300.8,361047,Strowan,361047,56.36918493,-3.92115763
121,2020-03-01,91.8,361047,Strowan,361047,56.36918493,-3.92115763
122,2020-04-01,18.6,361047,Strowan,361047,56.36918493,-3.92115763
123,2020-05-01,46.4,361047,Strowan,361047,56.36918493,-3.92115763
124,2020-06-01,82.8,361047,Strowan,361047,56.36918493,-3.92115763
125,2020-07-01,117.6,361047,Strowan,361047,56.36918493,-3.92115763
126,2020-08-01,118.2,361047,Strowan,361047,56.36918493,-3.92115763
127,2020-09-01,100.2,361047,Strowan,361047,56.36918493,-3.92115763
128,2020-10-01,240.2,361047,Strowan,361047,56.36918493,-3.92115763
129,2020-11-01,136.6,361047,Strowan,361047,56.36918493,-3.92115763
130,2020-12-01,171.2,361047,Strowan,361047,56.36918493,-3.92115763
131,2021-01-01,88.0,361047,Strowan,361047,56.36918493,-3.92115763
132,2021-02-01,210.8,361047,Strowan,361047,56.36918493,-3.92115763
133,2021-03-01,112.0,361047,Strowan,361047,56.36918493,-3.92115763
134,2021-04-01,11.8,361047,Strowan,361047,56.36918493,-3.92115763
135,2021-05-01,121.0,361047,Strowan,361047,56.36918493,-3.92115763
136,2021-06-01,43.4,361047,Strowan,361047,56.36918493,-3.92115763
137,2021-07-01,111.4,361047,Strowan,361047,56.36918493,-3.92115763
138,2021-08-01,70.2,361047,Strowan,361047,56.36918493,-3.92115763
139,2021-09-01,80.6,361047,Strowan,361047,56.36918493,-3.92115763
140,2021-10-01,177.0,361047,Strowan,361047,56.36918493,-3.92115763
141,2021-11-01,0.0,361047,Strowan,361047,56.36918493,-3.92115763
142,2021-12-01,0.0,361047,Strowan,361047,56.36918493,-3.92115763
143,2022-01-01,0.0,361047,Strowan,361047,56.36918493,-3.92115763
144,2022-02-01,0.0,361047,Strowan,361047,56.36918493,-3.92115763
0,2010-02-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
1,2010-03-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
2,2010-04-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
3,2010-05-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
4,2010-06-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
5,2010-07-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
6,2010-08-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
7,2010-09-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
8,2010-10-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
9,2010-11-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
10,2010-12-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
11,2011-01-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
12,2011-02-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
13,2011-03-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
14,2011-04-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
15,2011-05-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
16,2011-06-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
17,2011-07-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
18,2011-08-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
19,2011-09-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
20,2011-10-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
21,2011-11-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
22,2011-12-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
23,2012-01-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
24,2012-02-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
25,2012-03-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
26,2012-04-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
27,2012-05-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
28,2012-06-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
29,2012-07-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
30,2012-08-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
31,2012-09-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
32,2012-10-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
33,2012-11-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
34,2012-12-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
35,2013-01-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
36,2013-02-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
37,2013-03-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
38,2013-04-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
39,2013-05-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
40,2013-06-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
41,2013-07-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
42,2013-08-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
43,2013-09-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
44,2013-10-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
45,2013-11-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
46,2013-12-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
47,2014-01-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
48,2014-02-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
49,2014-03-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
50,2014-04-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
51,2014-05-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
52,2014-06-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
53,2014-07-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
54,2014-08-01,0.0,511327,Tarland WWTP,511327,57.1250488281981,-2.8514504640691
